Station,Date,Tmax,Tmin,Tavg,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,SnowFall,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed,year,day,month,snow,smoke,fog,drizzle,rain,mist,storm,h_fog,haze,week,tavg_lag_1,tavg_lag_3,tavg_lag_7,preciptotal_lag_1,preciptotal_lag_3,preciptotal_lag_7,sunrise_clean,sunset_clean,DaylightHrs,DaylightHrs_lag_1,DaylightHrs_lag_3,DaylightHrs_lag_7,relhum,relhum_lag_1,relhum_lag_3,relhum_lag_7
1,2008-05-14,64,45,55,48,52,10,0,433,1903,0.0,0.02,29.19,29.89,2.0,25,9.6,2008,14,May,0,0,0,1,0,1,0,0,0,20,59.0,47.0,51.0,0.32,0.0,0.0,1900-01-01 04:33:00,1900-01-01 19:03:00,14,14.0,14.0,14.0,77.22419314048192,59.69895337664292,73.56951468844221,63.36313949426796
2,2008-05-14,61,46,54,49,52,11,0,433,1903,0.0,0.02,29.25,29.89,2.5,21,8.9,2008,14,May,0,0,0,0,0,1,0,0,0,20,55.0,57.0,52.0,0.02,0.08,0.95,1900-01-01 04:33:00,1900-01-01 19:03:00,14,14.0,14.0,14.0,83.14310631784245,77.22419314048192,64.13917977601092,71.29531044074766
1,2008-05-15,57,43,50,37,45,15,0,432,1904,0.0,0.0,29.33,30.05,6.8,5,7.9,2008,15,May,0,0,0,0,0,0,0,0,0,20,54.0,59.0,54.0,0.02,0.32,1.46,1900-01-01 04:32:00,1900-01-01 19:04:00,14,14.0,14.0,14.0,60.79214449366781,83.14310631784245,59.69895337664292,68.83824373330243
2,2008-05-15,57,43,50,37,45,15,0,432,1904,0.0,0.0,29.38,30.05,7.5,5,8.1,2008,15,May,0,0,0,0,0,0,0,0,0,20,50.0,55.0,48.0,0.0,0.02,0.0,1900-01-01 04:32:00,1900-01-01 19:04:00,14,14.0,14.0,14.0,60.79214449366781,60.79214449366781,77.22419314048192,68.13410830597573
1,2008-05-16,73,40,57,41,50,8,0,431,1905,0.0,0.0,29.1,29.86,8.9,25,9.4,2008,16,May,0,0,0,0,0,0,0,0,0,20,50.0,54.0,47.0,0.0,0.02,0.0,1900-01-01 04:31:00,1900-01-01 19:05:00,14,14.0,14.0,14.0,55.01441512621671,60.79214449366781,83.14310631784245,73.56951468844221
2,2008-05-16,72,41,57,41,50,8,0,431,1905,0.0,0.0,29.16,29.86,8.3,25,8.8,2008,16,May,0,0,0,0,0,0,0,0,0,20,57.0,50.0,57.0,0.0,0.0,0.08,1900-01-01 04:31:00,1900-01-01 19:05:00,14,14.0,14.0,14.0,55.01441512621671,55.01441512621671,60.79214449366781,64.13917977601092
1,2008-05-17,73,52,63,41,52,2,0,430,1906,0.0,0.12,28.87,29.61,12.9,30,14.7,2008,17,May,0,0,0,0,0,0,0,0,0,20,57.0,50.0,59.0,0.0,0.0,0.32,1900-01-01 04:30:00,1900-01-01 19:06:00,14,14.0,14.0,14.0,44.444829967558015,55.01441512621671,60.79214449366781,59.69895337664292
2,2008-05-17,73,50,62,41,52,3,0,430,1906,0.0,0.26,28.94,29.61,11.2,29,14.1,2008,17,May,0,0,0,0,1,1,0,0,0,20,63.0,57.0,55.0,0.12,0.0,0.02,1900-01-01 04:30:00,1900-01-01 19:06:00,14,14.0,14.0,14.0,46.03574255169161,44.444829967558015,55.01441512621671,77.22419314048192
1,2008-05-18,55,44,50,39,45,15,0,429,1907,0.0,0.0,28.93,29.64,3.5,34,8.2,2008,18,May,0,0,0,0,0,0,0,0,0,20,62.0,57.0,54.0,0.26,0.0,0.02,1900-01-01 04:29:00,1900-01-01 19:07:00,14,14.0,14.0,14.0,65.75713493377022,46.03574255169161,55.01441512621671,83.14310631784245
2,2008-05-18,55,45,50,40,46,15,0,429,1907,0.0,0.0,28.98,29.63,1.6,35,7.9,2008,18,May,0,0,0,0,0,0,0,0,0,20,50.0,63.0,50.0,0.0,0.12,0.0,1900-01-01 04:29:00,1900-01-01 19:07:00,14,14.0,14.0,14.0,68.37120805081076,65.75713493377022,44.444829967558015,60.79214449366781
1,2008-05-19,60,40,50,33,43,15,0,428,1908,0.0,0.001,28.96,29.69,3.9,7,5.7,2008,19,May,0,0,0,0,0,0,0,0,0,21,50.0,62.0,50.0,0.0,0.26,0.0,1900-01-01 04:28:00,1900-01-01 19:08:00,14,14.0,14.0,14.0,51.844488828729794,68.37120805081076,46.03574255169161,60.79214449366781
2,2008-05-19,59,42,51,34,44,14,0,428,1908,0.0,0.001,29.02,29.69,4.4,7,6.2,2008,19,May,0,0,0,0,0,0,0,0,0,21,50.0,50.0,57.0,0.001,0.0,0.0,1900-01-01 04:28:00,1900-01-01 19:08:00,14,14.0,14.0,14.0,51.99998988754903,51.844488828729794,65.75713493377022,55.01441512621671
1,2008-05-20,66,47,57,37,47,8,0,427,1909,0.0,0.0,28.94,29.66,7.3,31,9.2,2008,20,May,0,0,0,0,0,0,0,0,0,21,51.0,50.0,57.0,0.001,0.0,0.0,1900-01-01 04:27:00,1900-01-01 19:09:00,14,14.0,14.0,14.0,47.05414092598794,51.99998988754903,68.37120805081076,55.01441512621671
2,2008-05-20,64,49,57,37,47,8,0,427,1909,0.0,0.001,29.0,29.66,6.9,30,7.7,2008,20,May,0,0,0,0,0,0,0,0,0,21,57.0,50.0,63.0,0.0,0.001,0.12,1900-01-01 04:27:00,1900-01-01 19:09:00,14,14.0,14.0,14.0,47.05414092598794,47.05414092598794,51.844488828729794,44.444829967558015
1,2008-05-21,66,41,54,36,46,11,0,426,1910,0.0,0.0,29.0,29.7,7.2,32,9.2,2008,21,May,0,0,0,0,0,0,0,0,0,21,57.0,51.0,62.0,0.001,0.001,0.26,1900-01-01 04:26:00,1900-01-01 19:10:00,14,14.0,14.0,14.0,50.4296763163946,47.05414092598794,51.99998988754903,46.03574255169161
2,2008-05-21,65,45,55,36,46,10,0,426,1910,0.0,0.0,29.05,29.7,6.8,33,8.8,2008,21,May,0,0,0,0,0,0,0,0,0,21,54.0,57.0,50.0,0.0,0.0,0.0,1900-01-01 04:26:00,1900-01-01 19:10:00,14,14.0,14.0,14.0,48.62558270638308,50.4296763163946,47.05414092598794,65.75713493377022
1,2008-05-22,59,45,52,38,45,13,0,425,1911,0.0,0.0,29.24,29.94,8.8,5,9.8,2008,22,May,0,0,0,0,0,0,0,0,0,21,55.0,57.0,50.0,0.0,0.001,0.0,1900-01-01 04:25:00,1900-01-01 19:11:00,14,14.0,14.0,14.0,58.721075473763094,48.62558270638308,47.05414092598794,68.37120805081076
2,2008-05-22,56,47,52,38,45,13,0,425,1911,0.0,0.0,29.29,29.93,10.5,5,11.2,2008,22,May,0,0,0,0,0,0,0,0,0,21,52.0,54.0,50.0,0.0,0.0,0.001,1900-01-01 04:25:00,1900-01-01 19:11:00,14,14.0,14.0,14.0,58.721075473763094,58.721075473763094,50.4296763163946,51.844488828729794
1,2008-05-23,57,46,52,39,45,13,0,425,1912,0.0,0.0,29.41,30.12,10.7,3,10.9,2008,23,May,0,0,0,0,0,0,0,0,0,21,52.0,55.0,51.0,0.0,0.0,0.001,1900-01-01 04:25:00,1900-01-01 19:12:00,14,14.0,14.0,14.0,61.066413951960655,58.721075473763094,48.62558270638308,51.99998988754903
2,2008-05-23,59,48,54,40,46,11,0,425,1912,0.0,0.0,29.47,30.11,10.4,3,10.7,2008,23,May,0,0,0,0,0,0,0,0,0,21,52.0,52.0,57.0,0.0,0.0,0.0,1900-01-01 04:25:00,1900-01-01 19:12:00,14,14.0,14.0,14.0,59.00354496180871,61.066413951960655,58.721075473763094,47.05414092598794
1,2008-05-24,67,40,54,40,48,11,0,424,1913,0.0,0.0,29.44,30.18,7.4,7,8.4,2008,24,May,0,0,0,0,0,0,0,0,0,21,54.0,52.0,57.0,0.0,0.0,0.001,1900-01-01 04:24:00,1900-01-01 19:13:00,14,14.0,14.0,14.0,59.00354496180871,59.00354496180871,58.721075473763094,47.05414092598794
2,2008-05-24,68,44,56,38,48,9,0,424,1913,0.0,0.0,29.51,30.17,6.9,7,7.4,2008,24,May,0,0,0,0,0,0,0,0,0,21,54.0,52.0,54.0,0.0,0.0,0.0,1900-01-01 04:24:00,1900-01-01 19:13:00,14,14.0,14.0,14.0,50.74188792351474,59.00354496180871,61.066413951960655,50.4296763163946
1,2008-05-25,78,44,61,50,57,4,0,423,1914,0.0,0.001,29.18,29.93,10.3,18,11.9,2008,25,May,0,0,0,0,1,0,0,0,0,21,56.0,54.0,55.0,0.0,0.0,0.0,1900-01-01 04:23:00,1900-01-01 19:14:00,14,14.0,14.0,14.0,67.09803562413902,50.74188792351474,59.00354496180871,48.62558270638308
2,2008-05-25,78,51,65,48,57,0,0,423,1914,0.0,0.0,29.26,29.93,11.1,17,12.4,2008,25,May,0,0,0,0,0,0,0,0,0,21,61.0,54.0,52.0,0.001,0.0,0.0,1900-01-01 04:23:00,1900-01-01 19:14:00,14,14.0,14.0,14.0,54.11480147243609,67.09803562413902,59.00354496180871,58.721075473763094
1,2008-05-26,81,47,64,60,64,1,0,422,1915,0.0,0.48,29.11,29.81,6.2,25,11.8,2008,26,May,0,0,0,0,1,1,0,0,0,22,65.0,56.0,52.0,0.0,0.0,0.0,1900-01-01 04:22:00,1900-01-01 19:15:00,14,14.0,14.0,14.0,86.84999142889417,54.11480147243609,50.74188792351474,58.721075473763094
2,2008-05-26,84,53,69,60,65,0,4,422,1915,0.0,0.0,29.17,29.8,7.3,24,12.0,2008,26,May,0,0,0,0,1,0,0,0,1,22,64.0,61.0,52.0,0.48,0.001,0.0,1900-01-01 04:22:00,1900-01-01 19:15:00,14,14.0,14.0,14.0,73.06574675207372,86.84999142889417,67.09803562413902,61.066413951960655
1,2008-05-27,50,42,46,35,42,19,0,422,1916,0.0,0.0,29.5,30.19,19.2,3,19.3,2008,27,May,0,0,0,0,0,0,0,0,0,22,69.0,65.0,54.0,0.0,0.0,0.0,1900-01-01 04:22:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,65.25132125937942,73.06574675207372,54.11480147243609,59.00354496180871
2,2008-05-27,53,45,49,36,43,16,0,422,1916,0.0,0.001,29.54,30.18,18.0,2,17.4,2008,27,May,0,0,0,0,0,0,0,0,0,22,46.0,64.0,54.0,0.0,0.48,0.0,1900-01-01 04:22:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,60.654068087870364,65.25132125937942,86.84999142889417,59.00354496180871
1,2008-05-28,62,43,53,32,43,12,0,421,1916,0.0,0.0,29.6,30.34,8.2,6,8.7,2008,28,May,0,0,0,0,0,0,0,0,0,22,49.0,69.0,56.0,0.001,0.0,0.0,1900-01-01 04:21:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,44.57702504314066,60.654068087870364,73.06574675207372,50.74188792351474
2,2008-05-28,61,45,53,35,44,12,0,421,1916,0.0,0.0,29.66,30.33,7.8,7,8.5,2008,28,May,0,0,0,0,0,0,0,0,0,22,53.0,46.0,61.0,0.0,0.0,0.001,1900-01-01 04:21:00,1900-01-01 19:16:00,14,14.0,14.0,14.0,50.27270115522501,44.57702504314066,65.25132125937942,67.09803562413902
1,2008-05-29,67,42,55,37,47,10,0,421,1917,0.0,0.01,29.39,30.16,3.5,11,4.2,2008,29,May,0,0,0,0,0,0,0,0,0,22,53.0,49.0,65.0,0.0,0.001,0.0,1900-01-01 04:21:00,1900-01-01 19:17:00,14,14.0,14.0,14.0,50.586071484066544,50.27270115522501,60.654068087870364,54.11480147243609
2,2008-05-29,68,45,57,38,48,8,0,421,1917,0.0,0.08,29.46,30.17,2.2,10,3.8,2008,29,May,0,0,0,0,0,0,0,0,0,22,55.0,53.0,64.0,0.01,0.0,0.48,1900-01-01 04:21:00,1900-01-01 19:17:00,14,14.0,14.0,14.0,48.942353707666655,50.586071484066544,44.57702504314066,86.84999142889417
1,2008-05-30,77,55,66,59,62,0,1,420,1918,0.0,0.4,29.03,29.79,8.4,21,10.4,2008,30,May,0,0,0,0,1,1,0,0,0,22,57.0,53.0,69.0,0.08,0.0,0.0,1900-01-01 04:20:00,1900-01-01 19:18:00,14,14.0,14.0,14.0,78.17656203038555,48.942353707666655,50.27270115522501,73.06574675207372
2,2008-05-30,77,58,68,60,63,0,3,420,1918,0.0,0.3,29.09,29.79,9.4,20,10.7,2008,30,May,0,0,0,0,0,1,0,0,0,22,66.0,55.0,46.0,0.4,0.01,0.0,1900-01-01 04:20:00,1900-01-01 19:18:00,14,14.0,14.0,14.0,75.61284375300045,78.17656203038555,50.586071484066544,65.25132125937942
1,2008-05-31,79,59,69,56,62,0,4,420,1919,0.0,0.0,29.1,29.8,10.8,28,11.9,2008,31,May,0,0,0,0,0,0,0,0,0,22,68.0,57.0,49.0,0.3,0.08,0.001,1900-01-01 04:20:00,1900-01-01 19:19:00,14,14.0,14.0,14.0,63.2993937678021,75.61284375300045,48.942353707666655,60.654068087870364
2,2008-05-31,79,60,70,56,62,0,5,420,1919,0.0,0.0,29.15,29.79,11.1,28,12.3,2008,31,May,0,0,0,0,0,0,0,0,0,22,69.0,66.0,53.0,0.0,0.4,0.0,1900-01-01 04:20:00,1900-01-01 19:19:00,14,14.0,14.0,14.0,61.17608708222083,63.2993937678021,78.17656203038555,44.57702504314066
1,2008-06-01,74,53,64,47,55,1,0,419,1920,0.0,0.0,29.23,29.95,4.6,10,5.4,2008,1,Jun,0,0,0,0,0,0,0,0,0,22,70.0,68.0,53.0,0.0,0.3,0.0,1900-01-01 04:19:00,1900-01-01 19:20:00,15,14.0,14.0,14.0,53.96754349433829,61.17608708222083,75.61284375300045,50.27270115522501
2,2008-06-01,71,56,64,46,55,1,0,419,1920,0.0,0.0,29.29,29.94,5.6,8,5.9,2008,1,Jun,0,0,0,0,0,0,0,0,0,22,64.0,69.0,55.0,0.0,0.0,0.01,1900-01-01 04:19:00,1900-01-01 19:20:00,15,15.0,14.0,14.0,51.96774355737185,53.96754349433829,63.2993937678021,50.586071484066544
1,2008-06-02,86,56,71,52,60,0,6,419,1920,0.0,0.001,29.16,29.89,1.9,8,4.8,2008,2,Jun,0,0,0,0,0,0,0,0,0,23,64.0,70.0,57.0,0.0,0.0,0.08,1900-01-01 04:19:00,1900-01-01 19:20:00,15,15.0,14.0,14.0,51.09753379016806,51.96774355737185,61.17608708222083,48.942353707666655
2,2008-06-02,85,61,73,53,61,0,8,419,1920,0.0,0.0,29.21,29.87,1.7,13,5.7,2008,2,Jun,0,0,0,0,0,0,0,0,0,23,71.0,64.0,66.0,0.001,0.0,0.4,1900-01-01 04:19:00,1900-01-01 19:20:00,15,15.0,15.0,14.0,49.549904731149304,51.09753379016806,53.96754349433829,78.17656203038555
1,2008-06-03,69,55,62,55,57,3,0,418,1921,0.0,0.52,28.97,29.69,7.3,4,9.2,2008,3,Jun,0,0,1,0,1,1,0,1,0,23,73.0,64.0,68.0,0.0,0.0,0.3,1900-01-01 04:18:00,1900-01-01 19:21:00,15,15.0,15.0,14.0,77.83690302829869,49.549904731149304,51.96774355737185,75.61284375300045
2,2008-06-03,74,57,66,58,60,0,1,418,1921,0.0,0.92,29.02,29.67,5.2,3,6.7,2008,3,Jun,0,0,0,0,0,1,0,0,1,23,62.0,71.0,69.0,0.52,0.001,0.0,1900-01-01 04:18:00,1900-01-01 19:21:00,15,15.0,15.0,14.0,75.42799253468225,77.83690302829869,51.09753379016806,63.2993937678021
1,2008-06-04,78,54,66,59,61,0,1,418,1922,0.0,0.001,28.9,29.62,4.5,4,5.2,2008,4,Jun,0,0,1,1,1,1,0,1,1,23,66.0,73.0,70.0,0.92,0.0,0.0,1900-01-01 04:18:00,1900-01-01 19:22:00,15,15.0,15.0,14.0,78.17656203038555,75.42799253468225,49.549904731149304,61.17608708222083
2,2008-06-04,78,59,69,61,64,0,4,418,1922,0.0,0.02,28.95,29.6,3.1,5,4.3,2008,4,Jun,0,0,0,0,1,1,0,0,1,23,66.0,62.0,64.0,0.001,0.52,0.0,1900-01-01 04:18:00,1900-01-01 19:22:00,15,15.0,15.0,15.0,75.70453571010076,78.17656203038555,77.83690302829869,53.96754349433829
1,2008-06-05,87,60,74,68,71,0,9,417,1923,0.0,0.64,29.0,29.7,11.5,20,14.0,2008,5,Jun,0,0,0,0,1,1,0,0,0,23,69.0,66.0,64.0,0.02,0.92,0.0,1900-01-01 04:17:00,1900-01-01 19:23:00,15,15.0,15.0,15.0,81.59427984365215,75.70453571010076,75.42799253468225,51.96774355737185
2,2008-06-05,88,68,78,69,72,0,13,417,1923,0.0,0.22,29.06,29.69,13.2,20,13.8,2008,5,Jun,0,0,0,0,1,0,0,0,0,23,74.0,66.0,71.0,0.64,0.001,0.001,1900-01-01 04:17:00,1900-01-01 19:23:00,15,15.0,15.0,15.0,73.94192973585483,81.59427984365215,78.17656203038555,51.09753379016806
1,2008-06-06,87,73,80,68,72,0,15,417,1923,0.0,0.001,29.07,29.76,21.1,20,21.5,2008,6,Jun,0,0,0,0,0,0,0,0,0,23,78.0,69.0,73.0,0.22,0.02,0.0,1900-01-01 04:17:00,1900-01-01 19:23:00,15,15.0,15.0,15.0,66.91864654062991,73.94192973585483,75.70453571010076,49.549904731149304
2,2008-06-06,86,73,80,69,72,0,15,417,1923,0.0,0.03,29.14,29.75,19.2,20,19.5,2008,6,Jun,0,0,0,0,0,0,0,0,0,23,80.0,74.0,62.0,0.001,0.64,0.52,1900-01-01 04:17:00,1900-01-01 19:23:00,15,15.0,15.0,15.0,69.25145351909107,66.91864654062991,81.59427984365215,77.83690302829869
1,2008-06-07,85,69,77,71,73,0,12,417,1924,0.0,0.11,29.16,29.86,12.5,19,13.2,2008,7,Jun,0,0,0,0,0,1,0,0,0,23,80.0,78.0,66.0,0.03,0.22,0.92,1900-01-01 04:17:00,1900-01-01 19:24:00,15,15.0,15.0,15.0,81.80582758598635,69.25145351909107,73.94192973585483,75.42799253468225
2,2008-06-07,84,72,78,71,73,0,13,417,1924,0.0,0.07,29.23,29.85,11.8,19,12.4,2008,7,Jun,0,0,0,0,0,1,0,0,0,23,77.0,80.0,66.0,0.11,0.001,0.001,1900-01-01 04:17:00,1900-01-01 19:24:00,15,15.0,15.0,15.0,79.1522040190021,81.80582758598635,66.91864654062991,78.17656203038555
1,2008-06-08,85,64,75,68,70,0,10,417,1925,0.0,1.24,29.11,29.81,6.5,18,12.2,2008,8,Jun,0,0,0,0,1,0,0,0,0,23,78.0,80.0,69.0,0.07,0.03,0.02,1900-01-01 04:17:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,78.91421059711851,79.1522040190021,69.25145351909107,75.70453571010076
2,2008-06-08,87,65,76,69,71,0,11,417,1925,0.0,1.31,29.18,29.8,4.2,19,11.5,2008,8,Jun,0,0,0,0,0,1,0,0,0,23,75.0,77.0,74.0,1.24,0.11,0.64,1900-01-01 04:17:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,78.99397022619206,78.91421059711851,81.80582758598635,81.59427984365215
1,2008-06-09,74,65,70,64,66,0,5,416,1925,0.0,0.14,29.1,29.82,6.3,22,7.7,2008,9,Jun,0,0,0,0,0,1,0,0,0,24,76.0,78.0,78.0,1.31,0.07,0.22,1900-01-01 04:16:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,81.3066732904864,78.99397022619206,79.1522040190021,73.94192973585483
2,2008-06-09,74,65,70,64,66,0,5,416,1925,0.0,0.21,29.17,29.8,6.5,23,8.8,2008,9,Jun,0,0,0,1,0,0,0,0,0,24,70.0,75.0,80.0,0.14,1.24,0.001,1900-01-01 04:16:00,1900-01-01 19:25:00,15,15.0,15.0,15.0,81.3066732904864,81.3066732904864,78.91421059711851,66.91864654062991
1,2008-06-10,79,59,69,56,61,0,4,416,1926,0.0,0.001,29.18,29.89,8.8,25,9.6,2008,10,Jun,0,0,0,0,0,0,0,0,0,24,70.0,76.0,80.0,0.21,1.31,0.03,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,63.2993937678021,81.3066732904864,78.99397022619206,69.25145351909107
2,2008-06-10,80,60,70,56,63,0,5,416,1926,0.0,0.01,29.25,29.88,9.3,25,10.4,2008,10,Jun,0,0,0,0,0,0,0,0,0,24,69.0,70.0,77.0,0.001,0.14,0.11,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,61.17608708222083,63.2993937678021,81.3066732904864,81.80582758598635
1,2008-06-11,86,61,74,56,64,0,9,416,1926,0.0,0.0,29.28,29.99,8.9,18,10.0,2008,11,Jun,0,0,0,0,0,0,0,0,0,24,70.0,70.0,78.0,0.01,0.21,0.07,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,53.44917535243523,61.17608708222083,81.3066732904864,79.1522040190021
2,2008-06-11,86,66,76,55,64,0,11,416,1926,0.0,0.0,29.34,29.97,9.4,18,10.4,2008,11,Jun,0,0,0,0,0,0,0,0,0,24,74.0,69.0,75.0,0.0,0.001,1.24,1900-01-01 04:16:00,1900-01-01 19:26:00,15,15.0,15.0,15.0,48.22166020771401,53.44917535243523,63.2993937678021,78.91421059711851
1,2008-06-12,91,73,82,63,69,0,17,416,1927,0.0,0.0,29.2,29.9,16.1,18,16.3,2008,12,Jun,0,0,0,0,0,0,0,0,0,24,76.0,70.0,76.0,0.0,0.01,1.31,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,52.71592393664674,48.22166020771401,61.17608708222083,78.99397022619206
2,2008-06-12,91,73,82,63,70,0,17,416,1927,0.0,0.0,29.26,29.89,14.8,18,15.1,2008,12,Jun,0,0,0,0,0,0,0,0,0,24,82.0,74.0,70.0,0.0,0.0,0.14,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,52.71592393664674,52.71592393664674,53.44917535243523,81.3066732904864
1,2008-06-13,82,65,74,62,66,0,9,416,1927,0.0,0.39,29.21,29.92,8.9,22,9.9,2008,13,Jun,0,0,0,0,1,1,0,0,0,24,82.0,76.0,70.0,0.0,0.0,0.21,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,66.22227965260757,52.71592393664674,48.22166020771401,81.3066732904864
2,2008-06-13,82,66,74,63,66,0,9,416,1927,0.0,0.19,29.28,29.91,9.6,23,10.8,2008,13,Jun,0,0,0,0,1,0,0,0,0,24,74.0,82.0,69.0,0.39,0.0,0.001,1900-01-01 04:16:00,1900-01-01 19:27:00,15,15.0,15.0,15.0,68.59272089687039,66.22227965260757,52.71592393664674,63.2993937678021
1,2008-06-14,84,59,72,53,61,0,7,416,1928,0.0,0.0,29.23,29.94,8.3,24,8.8,2008,14,Jun,0,0,0,0,0,0,0,0,0,24,74.0,82.0,70.0,0.19,0.0,0.01,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,51.247355597402745,68.59272089687039,52.71592393664674,61.17608708222083
2,2008-06-14,84,61,73,52,62,0,8,416,1928,0.0,0.0,29.29,29.92,8.7,24,9.3,2008,14,Jun,0,0,0,0,0,0,0,0,0,24,72.0,74.0,74.0,0.0,0.39,0.0,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,47.76172439150204,51.247355597402745,66.22227965260757,53.44917535243523
1,2008-06-15,81,61,71,60,64,0,6,416,1928,0.0,0.18,29.15,29.84,8.1,24,9.8,2008,15,Jun,0,0,0,0,0,0,0,0,0,24,73.0,74.0,76.0,0.0,0.19,0.0,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,68.25611970505065,47.76172439150204,68.59272089687039,48.22166020771401
2,2008-06-15,82,60,71,60,64,0,6,416,1928,0.0,0.29,29.23,29.83,8.4,24,9.7,2008,15,Jun,0,0,0,0,1,1,0,0,0,24,71.0,72.0,82.0,0.18,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:28:00,15,15.0,15.0,15.0,68.25611970505065,68.25611970505065,51.247355597402745,52.71592393664674
1,2008-06-16,72,59,66,49,57,0,1,416,1929,0.0,0.0,29.2,29.91,10.7,31,11.2,2008,16,Jun,0,0,0,0,0,0,0,0,0,25,71.0,73.0,82.0,0.29,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,54.261483459258244,68.25611970505065,47.76172439150204,52.71592393664674
2,2008-06-16,74,60,67,49,57,0,2,416,1929,0.0,0.0,29.25,29.89,10.8,31,11.5,2008,16,Jun,0,0,0,0,0,0,0,0,0,25,66.0,71.0,74.0,0.0,0.18,0.39,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,52.41805396233515,54.261483459258244,68.25611970505065,66.22227965260757
1,2008-06-17,76,55,66,46,55,0,1,416,1929,0.0,0.0,29.26,29.97,10.7,30,11.2,2008,17,Jun,0,0,0,0,0,0,0,0,0,25,67.0,71.0,74.0,0.0,0.29,0.19,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,48.4748495062278,52.41805396233515,68.25611970505065,68.59272089687039
2,2008-06-17,76,56,66,46,55,0,1,416,1929,0.0,0.0,29.32,29.96,10.2,30,10.8,2008,17,Jun,0,0,0,0,0,0,0,0,0,25,66.0,66.0,72.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,48.4748495062278,48.4748495062278,54.261483459258244,51.247355597402745
1,2008-06-18,77,56,67,48,56,0,2,416,1929,0.0,0.0,29.21,29.92,4.8,3,7.3,2008,18,Jun,0,0,0,0,0,0,0,0,0,25,66.0,67.0,73.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,50.49279234559083,48.4748495062278,52.41805396233515,47.76172439150204
2,2008-06-18,75,58,67,49,56,0,2,416,1929,0.0,0.0,29.26,29.91,5.0,5,7.5,2008,18,Jun,0,0,0,0,0,0,0,0,0,25,67.0,66.0,71.0,0.0,0.0,0.18,1900-01-01 04:16:00,1900-01-01 19:29:00,15,15.0,15.0,15.0,52.41805396233515,50.49279234559083,48.4748495062278,68.25611970505065
1,2008-06-19,81,52,67,46,56,0,2,416,1930,0.0,0.0,29.21,29.93,1.8,25,5.1,2008,19,Jun,0,0,0,0,0,0,0,0,0,25,67.0,66.0,71.0,0.0,0.0,0.29,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,46.82800976389412,52.41805396233515,48.4748495062278,68.25611970505065
2,2008-06-19,80,55,68,47,57,0,3,416,1930,0.0,0.0,29.27,29.92,1.5,14,5.4,2008,19,Jun,0,0,0,0,0,0,0,0,0,25,67.0,67.0,66.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,46.98491464229513,46.82800976389412,50.49279234559083,54.261483459258244
1,2008-06-20,82,58,70,53,60,0,5,416,1930,0.0,0.09,29.25,29.96,6.7,22,7.9,2008,20,Jun,0,0,0,0,1,0,0,0,0,25,68.0,67.0,67.0,0.0,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,54.84248708737445,46.98491464229513,52.41805396233515,52.41805396233515
2,2008-06-20,83,60,72,52,59,0,7,416,1930,0.0,0.04,29.3,29.95,6.5,23,7.2,2008,20,Jun,0,0,0,0,0,0,0,0,0,25,70.0,67.0,66.0,0.09,0.0,0.0,1900-01-01 04:16:00,1900-01-01 19:30:00,15,15.0,15.0,15.0,49.3979168500346,54.84248708737445,46.82800976389412,48.4748495062278
